ID_INDIVIDU,CIVILITE,SEXE,PROFESSION,CATEGORIE_PROF,DATE_CREATION_CARTE,MANAGING_STORE,AGE_2015,SENIORITY_2015,SHARE_MANAGING_STORE,NB_GIFTS,NB_STORES,NB_LINES,NB_FAMILIES,RECENCY,NB_VISITS,CUMUL_VALUE
201072.0,2.0,2.0,,,2015-05-20,7514.0,33.0,104.0,3.730925642651942e-05,2.0,1.0,1.0,2.0,104.0,1.0,120.0
201074.0,3.0,2.0,,1.0,2015-05-20,751.0,55.0,104.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,104.0,1.0,195.0
201089.0,3.0,2.0,,,2015-05-20,753.0,59.0,104.0,3.730925642651942e-05,0.0,1.0,2.0,3.0,104.0,1.0,263.0
201094.0,3.0,2.0,,,2015-05-19,753.0,44.0,105.0,3.730925642651942e-05,0.0,1.0,1.0,4.0,105.0,1.0,144.0
201104.0,3.0,2.0,,,2015-05-19,923.0,43.0,105.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,105.0,1.0,152.0
201108.0,2.0,2.0,,8.0,2015-05-20,694.0,37.0,104.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,104.0,1.0,118.0
201110.0,3.0,2.0,,5.0,2015-05-20,721.0,50.0,104.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,104.0,1.0,96.0
201134.0,3.0,2.0,,1.0,2015-05-19,721.0,42.0,105.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,105.0,1.0,121.0
201138.0,2.0,2.0,,6.0,2015-05-20,740.0,45.0,104.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,104.0,1.0,203.0
201145.0,3.0,2.0,,,2015-05-19,753.0,44.0,105.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,105.0,1.0,135.0
201155.0,3.0,2.0,,,2015-05-19,923.0,56.0,105.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,105.0,1.0,140.0
201158.0,2.0,2.0,,3.0,2015-05-20,511.0,36.0,104.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,104.0,1.0,131.0
201163.0,3.0,2.0,,,2015-05-19,740.0,56.0,105.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,105.0,1.0,257.0
201164.0,2.0,2.0,,8.0,2015-05-20,721.0,27.0,104.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,104.0,1.0,128.0
201167.0,2.0,2.0,,,2015-05-19,130.0,29.0,105.0,7.461851285303884e-05,1.0,1.0,1.0,1.0,105.0,2.0,69.0
201180.0,3.0,2.0,,6.0,2015-05-20,771.0,39.0,104.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,104.0,1.0,120.0
201188.0,3.0,2.0,,,2015-05-20,753.0,40.0,104.0,3.730925642651942e-05,0.0,1.0,2.0,3.0,104.0,1.0,141.0
201191.0,2.0,2.0,,,2015-05-20,7519.0,49.0,104.0,3.730925642651942e-05,1.0,1.0,3.0,5.0,104.0,1.0,220.0
201201.0,2.0,2.0,,8.0,2015-05-20,861.0,33.0,104.0,7.461851285303884e-05,1.0,1.0,1.0,4.0,13.0,2.0,189.0
201202.0,3.0,2.0,,3.0,2015-05-19,861.0,58.0,105.0,3.730925642651942e-05,1.0,1.0,1.0,4.0,105.0,1.0,219.0
201218.0,3.0,2.0,,,2015-05-20,141.0,51.0,104.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,104.0,1.0,170.0
201223.0,2.0,2.0,,8.0,2015-05-20,181.0,30.0,104.0,7.461851285303884e-05,1.0,1.0,2.0,4.0,90.0,2.0,208.0
201224.0,3.0,2.0,,,2015-05-20,171.0,52.0,104.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,104.0,1.0,128.0
201225.0,3.0,2.0,,,2015-05-19,131.0,34.0,105.0,7.461851285303884e-05,1.0,1.0,2.0,4.0,52.0,2.0,284.0
201228.0,2.0,2.0,,,2015-05-19,130.0,40.0,105.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,105.0,1.0,60.0
201237.0,2.0,2.0,,,2015-05-20,314.0,32.0,104.0,7.461851285303884e-05,0.0,1.0,2.0,6.0,38.0,2.0,239.0
201238.0,2.0,2.0,,,2015-05-19,314.0,32.0,105.0,3.730925642651942e-05,2.0,1.0,1.0,2.0,105.0,1.0,57.0
201239.0,3.0,2.0,,,2015-05-20,311.0,51.0,104.0,3.730925642651942e-05,1.0,1.0,2.0,4.0,104.0,1.0,219.0
201241.0,2.0,2.0,,,2015-05-20,314.0,31.0,104.0,7.461851285303884e-05,0.0,2.0,1.0,5.0,16.0,2.0,198.0
201247.0,2.0,2.0,,,2015-05-20,251.0,48.0,104.0,3.730925642651942e-05,1.0,1.0,2.0,4.0,104.0,1.0,132.0
201257.0,3.0,2.0,,3.0,2015-05-20,781.0,50.0,104.0,7.461851285303884e-05,1.0,1.0,1.0,3.0,69.0,2.0,207.0
201290.0,2.0,2.0,,6.0,2015-05-19,920.0,47.0,105.0,0.00014923702570607768,0.0,1.0,2.0,5.0,15.0,4.0,216.0
201296.0,3.0,2.0,,,2015-05-19,923.0,40.0,105.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,105.0,1.0,123.0
201300.0,2.0,2.0,,3.0,2015-05-19,920.0,54.0,105.0,3.730925642651942e-05,0.0,1.0,1.0,3.0,105.0,1.0,115.0
201309.0,2.0,2.0,,3.0,2015-05-19,530.0,47.0,105.0,0.00014923702570607768,2.0,2.0,2.0,6.0,56.0,3.0,327.0
201311.0,3.0,2.0,,3.0,2015-05-19,511.0,58.0,105.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,105.0,1.0,133.0
201314.0,3.0,2.0,,,2015-05-20,671.0,41.0,104.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,104.0,1.0,160.0
201316.0,3.0,2.0,,,2015-05-20,561.0,47.0,104.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,104.0,1.0,128.0
201320.0,3.0,2.0,,,2015-05-20,661.0,55.0,104.0,7.461851285303884e-05,2.0,1.0,2.0,5.0,69.0,2.0,352.0
201333.0,3.0,2.0,,,2015-05-20,661.0,49.0,104.0,3.730925642651942e-05,1.0,1.0,1.0,4.0,104.0,1.0,188.0
201339.0,2.0,2.0,,,2015-05-20,334.0,44.0,104.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,104.0,1.0,144.0
201356.0,2.0,2.0,,,2015-05-19,333.0,46.0,105.0,7.461851285303884e-05,1.0,1.0,2.0,4.0,98.0,2.0,422.0
201360.0,3.0,2.0,,,2015-05-20,332.0,38.0,104.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,104.0,1.0,142.0
201361.0,3.0,2.0,,2.0,2015-05-19,470.0,49.0,105.0,7.461851285303884e-05,1.0,1.0,2.0,5.0,58.0,2.0,381.0
201362.0,3.0,2.0,,,2015-05-19,442.0,36.0,105.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,105.0,1.0,140.0
201390.0,3.0,2.0,,6.0,2015-05-22,740.0,42.0,102.0,7.461851285303884e-05,1.0,2.0,2.0,4.0,38.0,2.0,354.0
201404.0,3.0,2.0,,,2015-05-21,782.0,41.0,103.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,103.0,1.0,144.0
201409.0,3.0,2.0,,,2015-05-22,861.0,37.0,102.0,7.461851285303884e-05,2.0,1.0,2.0,5.0,73.0,2.0,281.0
201412.0,2.0,2.0,,,2015-05-22,642.0,39.0,102.0,0.00014923702570607768,3.0,2.0,2.0,5.0,10.0,4.0,178.0
201433.0,2.0,2.0,,3.0,2015-05-22,691.0,35.0,102.0,3.730925642651942e-05,0.0,1.0,1.0,1.0,14.0,1.0,77.0
201444.0,2.0,2.0,,,2015-05-22,661.0,32.0,102.0,7.461851285303884e-05,2.0,1.0,2.0,5.0,91.0,2.0,263.0
201449.0,3.0,2.0,,,2015-05-22,342.0,44.0,102.0,7.461851285303884e-05,1.0,1.0,1.0,3.0,53.0,2.0,130.0
201454.0,3.0,2.0,,,2015-05-23,7511.0,49.0,101.0,7.461851285303884e-05,2.0,1.0,1.0,2.0,100.0,2.0,931.0
201463.0,2.0,2.0,,,2015-05-23,7516.0,29.0,101.0,3.730925642651942e-05,1.0,1.0,3.0,4.0,101.0,1.0,441.0
201468.0,2.0,2.0,,8.0,2015-05-23,695.0,27.0,101.0,3.730925642651942e-05,1.0,1.0,1.0,4.0,101.0,1.0,204.0
201472.0,3.0,2.0,,4.0,2015-05-23,740.0,52.0,101.0,3.730925642651942e-05,0.0,1.0,3.0,7.0,101.0,1.0,418.0
201473.0,3.0,2.0,,,2015-05-23,740.0,43.0,101.0,3.730925642651942e-05,0.0,1.0,1.0,4.0,101.0,1.0,163.0
201487.0,3.0,2.0,,8.0,2015-05-23,763.0,28.0,101.0,7.461851285303884e-05,2.0,1.0,2.0,4.0,64.0,2.0,233.0
201498.0,2.0,2.0,,,2015-05-23,251.0,37.0,101.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,101.0,1.0,126.0
201501.0,3.0,2.0,,6.0,2015-05-23,312.0,46.0,101.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,101.0,1.0,237.0
201514.0,3.0,2.0,,13.0,2015-05-23,692.0,58.0,101.0,3.730925642651942e-05,1.0,1.0,2.0,4.0,101.0,1.0,182.0
201531.0,2.0,2.0,,2.0,2015-05-23,381.0,33.0,101.0,3.730925642651942e-05,1.0,1.0,1.0,4.0,101.0,1.0,156.0
201532.0,3.0,2.0,,,2015-05-23,671.0,29.0,101.0,0.0002238555385591165,2.0,1.0,3.0,10.0,3.0,6.0,482.0
201543.0,2.0,2.0,,,2015-05-23,334.0,44.0,101.0,7.461851285303884e-05,2.0,1.0,2.0,4.0,35.0,2.0,199.0
201561.0,3.0,2.0,,,2015-05-24,753.0,48.0,100.0,3.730925642651942e-05,0.0,1.0,1.0,3.0,100.0,1.0,205.0
201572.0,3.0,2.0,,,2015-05-24,7511.0,43.0,100.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,100.0,1.0,315.0
201578.0,3.0,2.0,,2.0,2015-05-24,731.0,52.0,100.0,0.00011192776927955825,2.0,3.0,2.0,4.0,15.0,3.0,173.0
201580.0,2.0,2.0,,,2015-05-24,756.0,34.0,100.0,7.461851285303884e-05,1.0,1.0,3.0,4.0,100.0,1.0,133.0
201589.0,2.0,2.0,,3.0,2015-05-25,7514.0,53.0,99.0,7.461851285303884e-05,2.0,1.0,2.0,4.0,50.0,2.0,394.0
201590.0,3.0,2.0,,1.0,2015-05-25,922.0,49.0,99.0,7.461851285303884e-05,1.0,1.0,2.0,5.0,34.0,2.0,245.0
201594.0,3.0,2.0,,3.0,2015-05-25,770.0,57.0,99.0,7.461851285303884e-05,1.0,2.0,2.0,6.0,35.0,2.0,344.0
201618.0,3.0,2.0,,3.0,2015-05-24,757.0,63.0,100.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,100.0,1.0,123.0
201638.0,3.0,2.0,,,2015-05-24,312.0,56.0,100.0,3.730925642651942e-05,1.0,1.0,1.0,4.0,100.0,1.0,131.0
201646.0,3.0,2.0,,,2015-05-24,314.0,28.0,100.0,3.730925642651942e-05,1.0,1.0,2.0,2.0,100.0,1.0,85.0
201651.0,3.0,2.0,,,2015-05-24,695.0,49.0,100.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,100.0,1.0,92.0
201654.0,3.0,2.0,,,2015-05-25,313.0,41.0,99.0,7.461851285303884e-05,1.0,2.0,1.0,4.0,99.0,1.0,223.0
201655.0,3.0,2.0,,2.0,2015-05-25,313.0,44.0,99.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,99.0,1.0,86.0
201656.0,2.0,2.0,,8.0,2015-05-25,313.0,26.0,99.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,99.0,1.0,81.0
201663.0,3.0,2.0,,4.0,2015-05-24,831.0,57.0,100.0,7.461851285303884e-05,1.0,1.0,2.0,4.0,93.0,2.0,315.0
201665.0,3.0,2.0,,,2015-05-24,630.0,60.0,100.0,7.461851285303884e-05,1.0,1.0,2.0,4.0,100.0,1.0,234.0
201674.0,3.0,2.0,,,2015-05-24,661.0,59.0,100.0,0.00011192776927955825,3.0,1.0,1.0,6.0,71.0,3.0,337.0
201677.0,3.0,2.0,,,2015-05-24,671.0,38.0,100.0,3.730925642651942e-05,1.0,1.0,2.0,4.0,100.0,1.0,181.0
201681.0,3.0,2.0,,,2015-05-24,671.0,47.0,100.0,3.730925642651942e-05,1.0,1.0,2.0,4.0,100.0,1.0,129.0
201693.0,2.0,2.0,,,2015-05-24,731.0,43.0,100.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,100.0,1.0,116.0
201708.0,2.0,2.0,,,2015-05-24,592.0,59.0,100.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,100.0,1.0,187.0
201711.0,3.0,2.0,,,2015-05-24,593.0,52.0,100.0,3.730925642651942e-05,1.0,1.0,1.0,1.0,100.0,1.0,269.0
201712.0,3.0,2.0,,1.0,2015-05-24,470.0,47.0,100.0,3.730925642651942e-05,0.0,1.0,1.0,3.0,100.0,1.0,274.0
201719.0,2.0,2.0,,2.0,2015-05-26,781.0,39.0,98.0,0.00011192776927955825,1.0,1.0,2.0,7.0,13.0,3.0,389.0
201727.0,3.0,2.0,,3.0,2015-05-26,731.0,43.0,98.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,98.0,1.0,71.0
201746.0,2.0,2.0,,,2015-05-27,753.0,50.0,97.0,7.461851285303884e-05,1.0,1.0,2.0,4.0,87.0,2.0,347.0
201748.0,3.0,2.0,,3.0,2015-05-26,7516.0,44.0,98.0,7.461851285303884e-05,0.0,1.0,2.0,6.0,28.0,2.0,291.0
201770.0,3.0,2.0,,5.0,2015-05-26,692.0,51.0,98.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,98.0,1.0,173.0
201774.0,2.0,2.0,,3.0,2015-05-26,740.0,34.0,98.0,3.730925642651942e-05,1.0,1.0,1.0,4.0,98.0,1.0,164.0
201775.0,2.0,2.0,,6.0,2015-05-26,740.0,36.0,98.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,98.0,1.0,108.0
201780.0,3.0,2.0,,,2015-05-27,7516.0,44.0,97.0,3.730925642651942e-05,1.0,1.0,2.0,4.0,97.0,1.0,160.0
201784.0,2.0,2.0,,2.0,2015-05-27,754.0,36.0,97.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,97.0,1.0,186.0
201793.0,2.0,2.0,,,2015-05-26,730.0,43.0,98.0,7.461851285303884e-05,2.0,1.0,1.0,2.0,97.0,2.0,180.0
201794.0,3.0,2.0,,,2015-05-27,740.0,51.0,97.0,3.730925642651942e-05,0.0,1.0,1.0,3.0,97.0,1.0,94.0
201796.0,3.0,2.0,,,2015-05-27,950.0,50.0,97.0,3.730925642651942e-05,0.0,1.0,1.0,5.0,97.0,1.0,277.0
201803.0,3.0,2.0,,3.0,2015-05-26,941.0,60.0,98.0,3.730925642651942e-05,1.0,1.0,2.0,2.0,98.0,1.0,140.0
201805.0,2.0,2.0,,3.0,2015-05-26,642.0,37.0,98.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,98.0,1.0,189.0
201822.0,3.0,2.0,,6.0,2015-05-27,941.0,53.0,97.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,97.0,1.0,318.0
201836.0,3.0,2.0,,,2015-05-26,561.0,41.0,98.0,3.730925642651942e-05,0.0,1.0,3.0,5.0,98.0,1.0,295.0
201845.0,3.0,2.0,,,2015-05-27,782.0,56.0,97.0,3.730925642651942e-05,0.0,1.0,1.0,3.0,97.0,1.0,191.0
201851.0,3.0,2.0,,,2015-05-26,753.0,42.0,98.0,3.730925642651942e-05,1.0,1.0,2.0,4.0,98.0,1.0,181.0
201859.0,3.0,2.0,,,2015-05-27,841.0,47.0,97.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,97.0,1.0,111.0
201896.0,3.0,2.0,,,2015-05-26,292.0,52.0,98.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,98.0,1.0,188.0
201906.0,2.0,2.0,,6.0,2015-05-27,313.0,32.0,97.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,97.0,1.0,124.0
201920.0,2.0,2.0,,,2015-05-26,753.0,38.0,98.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,98.0,1.0,146.0
201925.0,3.0,2.0,,,2015-05-27,770.0,52.0,97.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,97.0,1.0,90.0
201928.0,2.0,2.0,,,2015-05-27,693.0,37.0,97.0,0.00011192776927955825,0.0,1.0,1.0,4.0,11.0,3.0,156.0
201944.0,3.0,2.0,,,2015-05-27,923.0,55.0,97.0,0.00011192776927955825,1.0,1.0,3.0,10.0,34.0,3.0,1019.0
201955.0,1.0,1.0,,1.0,2015-05-27,591.0,46.0,97.0,3.730925642651942e-05,1.0,1.0,1.0,4.0,97.0,1.0,185.0
201976.0,3.0,2.0,,6.0,2015-05-26,591.0,37.0,98.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,98.0,1.0,215.0
201980.0,3.0,2.0,,6.0,2015-05-26,591.0,46.0,98.0,0.00011192776927955825,1.0,1.0,3.0,10.0,42.0,2.0,556.0
201996.0,2.0,2.0,,,2015-05-26,342.0,29.0,98.0,7.461851285303884e-05,2.0,1.0,3.0,7.0,38.0,2.0,338.0
201999.0,2.0,2.0,,6.0,2015-05-26,312.0,36.0,98.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,98.0,1.0,144.0
202010.0,2.0,2.0,,8.0,2015-05-27,511.0,30.0,97.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,97.0,1.0,198.0
202014.0,3.0,2.0,,,2015-05-26,442.0,42.0,98.0,0.00011192776927955825,1.0,2.0,2.0,5.0,51.0,3.0,316.0
202017.0,2.0,2.0,,,2015-05-27,441.0,64.0,97.0,3.730925642651942e-05,1.0,1.0,1.0,1.0,97.0,1.0,69.0
202031.0,3.0,2.0,,,2015-05-28,782.0,43.0,96.0,3.730925642651942e-05,0.0,1.0,1.0,3.0,96.0,1.0,122.0
202037.0,2.0,2.0,,,2015-05-29,942.0,37.0,95.0,7.461851285303884e-05,1.0,1.0,1.0,3.0,56.0,2.0,100.0
202039.0,2.0,2.0,,4.0,2015-05-28,831.0,43.0,96.0,7.461851285303884e-05,1.0,1.0,2.0,3.0,96.0,1.0,274.0
202052.0,3.0,2.0,,,2015-05-29,561.0,57.0,95.0,0.00011192776927955825,2.0,2.0,2.0,6.0,59.0,3.0,418.0
202056.0,2.0,2.0,,,2015-05-29,292.0,55.0,95.0,7.461851285303884e-05,1.0,1.0,2.0,6.0,80.0,2.0,321.0
202062.0,3.0,2.0,,4.0,2015-05-29,630.0,46.0,95.0,3.730925642651942e-05,0.0,1.0,2.0,3.0,95.0,1.0,184.0
202065.0,2.0,2.0,,3.0,2015-05-29,920.0,44.0,95.0,7.461851285303884e-05,0.0,1.0,2.0,5.0,37.0,2.0,334.0
202067.0,3.0,2.0,,,2015-05-29,7512.0,58.0,95.0,3.730925642651942e-05,1.0,1.0,1.0,4.0,95.0,1.0,181.0
202070.0,3.0,2.0,,3.0,2015-05-29,921.0,47.0,95.0,7.461851285303884e-05,1.0,1.0,1.0,4.0,93.0,2.0,376.0
202077.0,2.0,2.0,,3.0,2015-05-29,694.0,41.0,95.0,0.0002238555385591165,5.0,2.0,2.0,5.0,20.0,6.0,489.0
202103.0,3.0,2.0,,,2015-05-30,730.0,44.0,94.0,7.461851285303884e-05,1.0,1.0,1.0,5.0,94.0,1.0,270.0
202106.0,3.0,2.0,,3.0,2015-05-30,922.0,40.0,94.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,94.0,1.0,199.0
202142.0,3.0,2.0,,,2015-05-30,661.0,53.0,94.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,94.0,1.0,125.0
202153.0,3.0,2.0,,6.0,2015-05-30,641.0,63.0,94.0,7.461851285303884e-05,0.0,1.0,2.0,4.0,94.0,2.0,266.0
202159.0,3.0,2.0,,3.0,2015-05-30,694.0,49.0,94.0,7.461851285303884e-05,1.0,2.0,2.0,2.0,90.0,2.0,226.0
202165.0,2.0,2.0,,,2015-05-30,441.0,50.0,94.0,0.00011192776927955825,2.0,1.0,3.0,6.0,52.0,3.0,406.0
202166.0,2.0,2.0,,,2015-05-30,442.0,35.0,94.0,7.461851285303884e-05,0.0,1.0,2.0,3.0,11.0,2.0,142.0
202173.0,3.0,2.0,,,2015-05-31,740.0,58.0,93.0,3.730925642651942e-05,0.0,1.0,3.0,5.0,93.0,1.0,302.0
202196.0,3.0,2.0,,13.0,2015-05-31,941.0,58.0,93.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,93.0,1.0,159.0
202200.0,3.0,2.0,,3.0,2015-05-31,930.0,59.0,93.0,3.730925642651942e-05,1.0,1.0,1.0,1.0,93.0,1.0,148.0
202221.0,2.0,2.0,,8.0,2015-05-31,630.0,25.0,93.0,7.461851285303884e-05,2.0,1.0,1.0,1.0,57.0,2.0,51.0
202222.0,3.0,2.0,,2.0,2015-05-31,314.0,40.0,93.0,3.730925642651942e-05,0.0,1.0,3.0,7.0,93.0,1.0,397.0
202241.0,2.0,2.0,,8.0,2015-05-31,470.0,28.0,93.0,7.461851285303884e-05,1.0,1.0,2.0,4.0,58.0,2.0,188.0
202253.0,2.0,2.0,,,2015-05-31,334.0,47.0,93.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,93.0,1.0,199.0
202256.0,3.0,2.0,,,2015-05-31,314.0,57.0,93.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,93.0,1.0,123.0
202270.0,3.0,2.0,,,2015-06-01,593.0,48.0,92.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,92.0,1.0,119.0
202288.0,3.0,2.0,,3.0,2015-06-01,941.0,36.0,92.0,7.461851285303884e-05,1.0,2.0,1.0,3.0,90.0,2.0,211.0
202296.0,2.0,2.0,,3.0,2015-06-01,333.0,38.0,92.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,92.0,1.0,143.0
202297.0,3.0,2.0,,,2015-06-01,753.0,47.0,92.0,3.730925642651942e-05,0.0,1.0,2.0,4.0,92.0,1.0,225.0
202301.0,3.0,2.0,,,2015-06-01,753.0,49.0,92.0,3.730925642651942e-05,0.0,1.0,2.0,6.0,92.0,1.0,346.0
202306.0,1.0,1.0,,8.0,2015-06-01,861.0,34.0,92.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,92.0,1.0,143.0
202315.0,3.0,2.0,,5.0,2015-06-01,831.0,44.0,92.0,7.461851285303884e-05,1.0,1.0,2.0,5.0,13.0,2.0,237.0
202317.0,2.0,2.0,,,2015-06-01,691.0,32.0,92.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,92.0,1.0,142.0
202324.0,2.0,2.0,,8.0,2015-06-01,7512.0,30.0,92.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,92.0,1.0,121.0
202329.0,2.0,2.0,,2.0,2015-06-01,758.0,52.0,92.0,3.730925642651942e-05,0.0,1.0,2.0,3.0,92.0,1.0,237.0
202331.0,3.0,2.0,,,2015-06-01,693.0,52.0,92.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,92.0,1.0,223.0
202336.0,3.0,2.0,,3.0,2015-06-01,381.0,51.0,92.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,92.0,1.0,128.0
202351.0,2.0,2.0,,2.0,2015-06-01,291.0,40.0,92.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,92.0,1.0,144.0
202359.0,3.0,2.0,,6.0,2015-06-02,752.0,59.0,91.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,91.0,1.0,136.0
202372.0,2.0,2.0,,,2015-06-03,758.0,55.0,90.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,90.0,1.0,116.0
202375.0,2.0,2.0,,3.0,2015-06-02,757.0,40.0,91.0,3.730925642651942e-05,1.0,1.0,1.0,1.0,91.0,1.0,139.0
202384.0,3.0,2.0,,,2015-06-03,753.0,42.0,90.0,3.730925642651942e-05,0.0,1.0,2.0,3.0,90.0,1.0,113.0
202388.0,2.0,2.0,,8.0,2015-06-03,771.0,31.0,90.0,3.730925642651942e-05,1.0,1.0,1.0,4.0,90.0,1.0,135.0
202391.0,2.0,2.0,,3.0,2015-06-03,751.0,34.0,90.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,90.0,1.0,148.0
202400.0,3.0,2.0,,3.0,2015-06-02,694.0,40.0,91.0,7.461851285303884e-05,3.0,1.0,2.0,6.0,42.0,2.0,307.0
202404.0,2.0,2.0,,,2015-06-03,311.0,36.0,90.0,3.730925642651942e-05,1.0,1.0,3.0,4.0,90.0,1.0,170.0
202406.0,3.0,2.0,,4.0,2015-06-02,642.0,54.0,91.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,91.0,1.0,175.0
202414.0,3.0,2.0,,,2015-06-02,661.0,57.0,91.0,3.730925642651942e-05,1.0,1.0,2.0,4.0,91.0,1.0,129.0
202425.0,3.0,2.0,,,2015-06-03,695.0,51.0,90.0,3.730925642651942e-05,0.0,1.0,1.0,2.0,90.0,1.0,166.0
202427.0,3.0,2.0,,6.0,2015-06-03,381.0,49.0,90.0,7.461851285303884e-05,1.0,2.0,2.0,5.0,9.0,2.0,346.0
202434.0,3.0,2.0,,2.0,2015-06-03,922.0,53.0,90.0,0.00011192776927955825,2.0,1.0,2.0,6.0,84.0,2.0,471.0
202436.0,3.0,2.0,,3.0,2015-06-03,941.0,54.0,90.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,90.0,1.0,228.0
202437.0,3.0,2.0,,2.0,2015-06-02,922.0,44.0,91.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,91.0,1.0,140.0
202440.0,2.0,2.0,,3.0,2015-06-03,781.0,39.0,90.0,0.00014923702570607768,0.0,3.0,1.0,4.0,8.0,4.0,370.0
202447.0,2.0,2.0,,,2015-06-03,921.0,44.0,90.0,7.461851285303884e-05,2.0,1.0,1.0,4.0,65.0,2.0,308.0
202453.0,3.0,2.0,,,2015-06-02,923.0,62.0,91.0,7.461851285303884e-05,1.0,1.0,1.0,5.0,64.0,2.0,232.0
202459.0,2.0,2.0,,3.0,2015-06-03,930.0,46.0,90.0,3.730925642651942e-05,1.0,1.0,1.0,3.0,90.0,1.0,126.0
202462.0,2.0,2.0,,6.0,2015-06-03,930.0,36.0,90.0,3.730925642651942e-05,1.0,1.0,2.0,3.0,90.0,1.0,131.0
202475.0,2.0,2.0,,6.0,2015-06-03,750.0,37.0,90.0,7.461851285303884e-05,1.0,2.0,1.0,4.0,63.0,2.0,346.0
202486.0,3.0,2.0,,,2015-06-03,841.0,55.0,90.0,3.730925642651942e-05,1.0,1.0,2.0,5.0,90.0,1.0,222.0
202488.0,2.0,2.0,,,2015-06-03,782.0,37.0,90.0,3.730925642651942e-05,0.0,1.0,1.0,3.0,90.0,1.0,148.0
202513.0,3.0,2.0,,6.0,2015-06-02,831.0,64.0,91.0,3.730925642651942e-05,1.0,1.0,2.0,4.0,91.0,1.0,201.0
202514.0,3.0,2.0,,,2015-06-02,831.0,40.0,91.0,3.730925642651942e-05,1.0,1.0,1.0,2.0,91.0,1.0,144.0
202531.0,3.0,2.0,,,2015-06-03,292.0,57.0,90.0,7.461851285303884e-05,1.0,1.0,2.0,5.0,13.0,2.0,270.0
202532.0,3.0,2.0,,,2015-06-03,201.0,54.0,90.0,0.00011192776927955825,2.0,1.0,2.0,3.0,71.0,2.0,198.0
202533.0,3.0,2.0,,,2015-06-02,181.0,42.0,91.0,3.730925642651942e-05,1.0,1.0,2.0,4.0,91.0,1.0,261.0
