DATE_ACHAT,EAN,ID_INDIVIDU,ID_FOYER,NUM_TICKET,QUANTITE,PRIX_AP_REMISE,REMISE_VALEUR,CODE_BOUTIQUE,ID_ARTICLE,ID_MODELE,ID_OPTION,MODELE,OPTION_PTT,COLORIS,POSITION,GRILLE,Ligne,Famille,REGIONS,CENTRE_VILLE,TYPE_MAGASIN,PLV,gift,PRICE
2015-09-05,3585211370564,2142,896,7,1,39,0,7514,,,,,,,,,,,Paris,Centre ville,Succursale,0,0,39
2015-09-05,3585211379796,2142,896,7,1,26,0,7514,,,,,,,,,,,Paris,Centre ville,Succursale,0,0,26
2016-02-17,3585211132421,2207,960,1,1,47,0,770,36929.0,176.0,966.0,106B,FRIVO,11.0,6.0,25.0,Corseterie,Push-up,Paris,Centre Commercial,Succursale,0,0,47
2016-02-12,3585211785283,2207,960,14,1,30,0,770,62427.0,20.0,11424.0,124,COCOT,10.0,2.0,10.0,Corseterie,Short,Paris,Centre Commercial,Succursale,0,0,30
2016-02-12,3585211785443,2207,960,14,1,29,0,770,62435.0,21.0,11424.0,128,COCOT,10.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,29
2016-02-12,3585211784804,2207,960,14,1,45,0,770,62395.0,593.0,11424.0,116B,COCOT,10.0,5.0,25.0,,,Paris,Centre Commercial,Succursale,0,0,45
2016-02-17,3585211452550,2207,960,1,1,26,0,770,,,,,,,,,,,Paris,Centre Commercial,Succursale,0,0,26
2016-02-17,3585211791758,2207,960,1,1,39,0,770,62690.0,200.0,13871.0,107B,CHINO,11.0,6.0,25.0,Corseterie,Triangle/Brassiere,Paris,Centre Commercial,Succursale,0,0,39
2016-02-17,3585211791819,2207,960,1,1,29,0,770,62696.0,90.0,13877.0,120,CHINO,11.0,4.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,29
2016-06-27,3585211803314,2814,1565,65,1,23,0,770,64016.0,19.0,14617.0,122,OMBRE,10.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,23
2016-06-27,3585211791871,2814,1565,65,1,18,0,770,62702.0,19.0,13883.0,122,CHINO,11.0,3.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,18
2016-04-23,3585211791635,2814,1565,8,1,47,0,7519,62678.0,175.0,13859.0,106A,CHINO,11.0,6.0,25.0,Corseterie,Push-up,Paris,Centre ville,Succursale,0,0,47
2016-04-04,3585211791819,2886,1636,8,1,29,0,721,62696.0,90.0,13877.0,120,CHINO,11.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,29
2016-04-13,3585211800689,2886,1636,3,1,29,0,721,63655.0,31.0,14256.0,247,MARCE,31.0,1.0,10.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,29
2015-09-08,3585211660689,2886,1636,38,1,29,0,721,56780.0,42.0,9902.0,273,INTRI,47.0,2.0,10.0,Homewear,Homewear_Ensemble,Province,Centre ville,Succursale,0,0,29
2016-04-03,3585211794582,2886,1636,15,1,47,0,721,62574.0,37.0,11078.0,256,AUDAC,6119.0,2.0,10.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,47
2015-09-08,3585211660559,2886,1636,38,1,19,0,721,56723.0,174.0,9845.0,226,INTRI,47.0,4.0,3.0,Homewear,Homewear_Bas,Province,Centre ville,Succursale,0,0,19
2016-03-30,3585211800498,2886,1636,4,1,35,0,721,63690.0,37.0,14291.0,256,MARCE,10.0,3.0,10.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,35
2016-01-12,3585211806063,2886,1636,31,1,45,0,721,60625.0,126.0,6590.0,260,CALIN,20.0,3.0,3.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,45
2016-04-06,3585211813047,2886,1636,8,1,29,0,721,64208.0,157.0,14809.0,127,PAULE,41.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,29
2016-03-30,3585211800955,2886,1636,4,1,32,0,721,63676.0,123.0,14277.0,253,MARCE,10.0,1.0,10.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,32
2015-09-08,3585211660245,2886,1636,38,1,17,0,721,56752.0,31.0,9874.0,247,INTRI,47.0,3.0,3.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,17
2015-09-08,3585211676031,2886,1636,38,1,11,0,721,53782.0,97.0,7886.0,140,PINUP,20.0,3.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Succursale,0,0,11
2016-04-13,3585211556203,2886,1636,3,1,26,0,721,50859.0,20.0,6374.0,124,VANIT,10.0,2.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,26
2016-04-06,3585211812903,2886,1636,8,1,69,0,721,64233.0,24.0,14834.0,141,PAULE,41.0,2.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Succursale,0,0,69
2015-09-22,3585211659065,2886,1636,6,1,14,0,721,56768.0,32.0,9890.0,248,INTRI,47.0,4.0,3.0,Homewear,Homewear_Bas,Province,Centre ville,Succursale,0,0,14
2016-04-13,3585211800573,2886,1636,3,1,35,0,721,63692.0,37.0,14293.0,256,MARCE,31.0,2.0,10.0,Homewear,Homewear_Haut,Province,Centre ville,Succursale,0,0,35
2016-03-30,3585211785368,2886,1636,4,1,30,0,721,62877.0,20.0,11424.0,124,COCOT,61.0,2.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,30
2016-04-06,3585211812118,2886,1636,8,1,47,0,721,64139.0,178.0,14740.0,102B,PAULE,41.0,5.0,25.0,Corseterie,Corbeille mousse/Bandeau,Province,Centre ville,Succursale,0,0,47
2015-11-14,3585211261008,2886,1636,7,1,47,0,721,41162.0,176.0,966.0,106B,FRIVO,20.0,5.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,47
2015-11-14,3585211263286,2886,1636,7,1,32,0,721,40871.0,20.0,966.0,124,FRIVO,20.0,2.0,4.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,32
2016-04-13,3585211555725,2886,1636,3,1,40,0,721,50778.0,176.0,6293.0,106B,VANIT,10.0,5.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,40
2016-03-30,3585211804328,2886,1636,4,1,49,0,721,62821.0,176.0,11424.0,106B,COCOT,61.0,5.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,49
2015-11-08,3585211806179,2886,1636,6,1,65,0,721,60630.0,87.0,6590.0,277,CALIN,20.0,1.0,10.0,Homewear,Homewear_Ensemble,Province,Centre ville,Succursale,0,0,65
2016-04-04,3585211791659,2886,1636,8,1,47,0,721,62680.0,176.0,13861.0,106B,CHINO,11.0,5.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,47
2016-04-04,3585211805370,2886,1636,8,1,69,0,721,62729.0,30.0,13910.0,245,CHINO,11.0,4.0,3.0,Homewear,Homewear_Ensemble,Province,Centre ville,Succursale,0,0,69
2016-04-13,3585211785177,2886,1636,3,1,25,0,721,62866.0,90.0,11424.0,120,COCOT,61.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,25
2016-04-10,7000000000102,2886,1636,9,1,0,100,721,64567.0,7.0,15103.0,FAVO,CHOIX,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-04-10,3585211796258,2886,1636,9,1,0,100,721,64347.0,24.0,14948.0,141,SOUVI,30.0,2.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Succursale,0,0,0
2016-02-05,3585211779459,2976,1725,4,1,0,100,942,58128.0,7.0,11025.0,FAVO,20FAV,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2016-02-05,3585211767500,2976,1725,4,1,0,100,942,58122.0,7.0,11023.0,FAVO,AGVAP,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2016-05-04,3585211772603,3140,1886,10,1,8,0,942,61047.0,451.0,8238.0,566,CAPFE,30.0,1.0,5.0,Bain,Bain_Beachwear,Paris,Centre Commercial,Succursale,0,0,8
2016-05-04,3585211786693,3140,1886,10,1,39,0,942,63095.0,228.0,12584.0,101C,IDYLL,4140.0,5.0,25.0,Corseterie,Corbeille,Paris,Centre Commercial,Succursale,0,0,39
2016-05-04,3585211786983,3140,1886,10,1,27,0,942,63222.0,90.0,12584.0,120,IDYLL,4140.0,4.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,27
2016-05-04,3585211791192,3140,1886,10,1,27,0,942,63623.0,159.0,2305.0,126,JALOU,4138.0,4.0,3.0,Corseterie,Short,Paris,Centre Commercial,Succursale,0,0,27
2015-11-16,3585211700897,3140,1886,3,1,0,100,942,59833.0,212.0,2305.0,100C,JALOU,60.0,5.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,0
2015-11-16,7000000000096,3140,1886,3,1,0,100,942,64576.0,7.0,15112.0,FAVO,2NDSG,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2015-11-16,3585211701979,3140,1886,3,1,39,0,942,59937.0,97.0,2305.0,140,JALOU,60.0,4.0,10.0,Corseterie,Corseterie_PP,Paris,Centre Commercial,Succursale,0,0,39
2015-11-16,3585211701764,3140,1886,3,1,27,0,942,59914.0,159.0,2305.0,126,JALOU,60.0,4.0,3.0,Corseterie,Short,Paris,Centre Commercial,Succursale,0,0,27
2015-11-16,3585211134050,3140,1886,3,1,23,0,942,36200.0,96.0,966.0,121,FRIVO,11.0,4.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,23
2015-11-16,3585211707568,3140,1886,3,1,29,0,942,59056.0,155.0,11597.0,119,ETOUR,9603.0,4.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,29
2015-11-16,3585211707858,3140,1886,3,1,49,0,942,59071.0,97.0,11612.0,140,ETOUR,9603.0,3.0,10.0,Corseterie,Corseterie_PP,Paris,Centre Commercial,Succursale,0,0,49
2015-11-16,3585211705809,3140,1886,3,1,42,0,942,59025.0,212.0,11566.0,100C,ETOUR,9603.0,5.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,42
2016-05-04,3585211790362,3140,1886,10,1,39,0,942,63587.0,212.0,2305.0,100C,JALOU,4138.0,5.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,39
2016-05-04,3585211909450,3140,1886,10,1,0,100,942,64564.0,7.0,15101.0,FAVO,TASB7,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2016-05-04,3585211885235,3140,1886,10,1,0,100,942,64562.0,7.0,15099.0,FAVO,OPEB7,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2016-05-04,3585211771712,3140,1886,10,1,32,0,942,61592.0,147.0,13216.0,536,MARIN,21.0,5.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,32
2016-05-04,3585211771057,3140,1886,10,1,42,0,942,61535.0,143.0,13159.0,525,MARIN,21.0,5.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,42
2016-05-04,3585211791406,3140,1886,10,1,39,0,942,63635.0,97.0,2305.0,140,JALOU,4138.0,4.0,10.0,Corseterie,Corseterie_PP,Paris,Centre Commercial,Succursale,0,0,39
2016-05-04,3585211851346,3140,1886,10,1,0,100,942,62493.0,31.0,13763.0,247,BIR06,1001.0,3.0,10.0,Homewear,Homewear_Haut,Paris,Centre Commercial,Succursale,0,0,0
2016-05-04,3585211875007,3140,1886,10,1,0,100,942,62454.0,7.0,13748.0,FAVO,BON40,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2016-05-15,3585211777240,3547,2287,7,1,35,0,943,62007.0,68.0,289.0,542,SMOKI,20.0,5.0,3.0,Bain,Bain_Beachwear,Paris,Centre ville,Succursale,0,0,35
2016-05-15,3585211776328,3547,2287,7,1,42,0,943,61930.0,244.0,289.0,523D,SMOKI,20.0,5.0,25.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,42
2016-05-15,3585211812637,3547,2287,7,1,30,0,943,64191.0,159.0,14792.0,126,PAULE,41.0,4.0,3.0,Corseterie,Short,Paris,Centre ville,Succursale,0,0,30
2016-05-15,3585211781544,3547,2287,7,1,42,0,943,61658.0,244.0,13282.0,523D,MATEL,30.0,5.0,25.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,42
2016-05-15,3585211811630,3547,2287,7,1,42,0,943,64107.0,213.0,14708.0,100D,PAULE,41.0,5.0,25.0,Corseterie,Emboitant,Paris,Centre ville,Succursale,0,0,42
2016-05-15,3585211812637,3547,2287,7,1,30,0,943,64191.0,159.0,14792.0,126,PAULE,41.0,4.0,3.0,Corseterie,Short,Paris,Centre ville,Succursale,0,0,30
2016-03-09,3585211800979,3547,2287,3,1,32,0,942,63678.0,123.0,14279.0,253,MARCE,10.0,3.0,10.0,Homewear,Homewear_Haut,Paris,Centre Commercial,Succursale,0,0,32
2016-05-15,3585211781278,3547,2287,7,1,32,0,943,61628.0,152.0,13252.0,507,MATEL,30.0,5.0,3.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,32
2016-07-26,3585211617768,3676,2413,25,1,29,0,942,54426.0,152.0,8279.0,507,CAPFE,20.0,5.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,29
2016-07-26,3585211627781,3676,2413,25,1,39,0,942,54478.0,143.0,8331.0,525,CAPFE,20.0,5.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,39
2016-05-25,3585211785870,4254,2986,10,1,0,100,943,62764.0,255.0,11424.0,100E,COCOT,3020.0,4.0,25.0,Corseterie,Emboitant,Paris,Centre ville,Succursale,0,0,0
2015-12-27,3585211717703,4254,2986,8,1,30,0,942,58612.0,20.0,11321.0,124,CIELD,42.0,2.0,10.0,Corseterie,Short,Paris,Centre Commercial,Succursale,0,0,30
2015-12-27,3585211128554,4254,2986,8,1,42,0,942,35909.0,255.0,966.0,100E,FRIVO,11.0,4.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,42
2015-12-27,3585211716683,4254,2986,8,1,39,0,942,58510.0,213.0,11219.0,100D,CIELD,42.0,5.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,39
2016-05-25,3585211792045,4254,2986,10,1,32,0,943,61341.0,152.0,12965.0,507,FIEST,20.0,4.0,3.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,32
2016-03-31,3585211128561,4254,2986,17,1,43,0,943,36356.0,255.0,966.0,100E,FRIVO,11.0,5.0,25.0,Corseterie,Emboitant,Paris,Centre ville,Succursale,0,0,43
2016-05-25,7000000000096,4254,2986,10,1,0,100,943,64576.0,7.0,15112.0,FAVO,2NDSG,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-03-31,3585211874987,4254,2986,17,1,0,100,943,62452.0,7.0,13746.0,FAVO,BON20,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-04-27,7000000000089,4254,2986,18,1,0,100,943,64575.0,7.0,15111.0,FAVO,2NDBA,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2015-12-27,3585211452543,4254,2986,8,1,26,0,942,,,,,,,,,,,Paris,Centre Commercial,Succursale,0,0,26
2016-05-25,3585211792311,4254,2986,10,1,54,0,943,61368.0,309.0,12992.0,523E,FIEST,20.0,4.0,25.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,54
2016-04-27,3585211785177,4254,2986,18,1,25,0,943,62866.0,90.0,11424.0,120,COCOT,61.0,4.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,25
2016-04-27,3585211785238,4254,2986,18,1,0,100,943,62872.0,90.0,11424.0,120,COCOT,3020.0,4.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,0
2016-04-27,3585211783678,4254,2986,18,1,42,0,943,62752.0,213.0,11424.0,100D,COCOT,61.0,4.0,25.0,Corseterie,Emboitant,Paris,Centre ville,Succursale,0,0,42
2016-04-30,3585211795749,4254,2986,13,1,27,0,942,64312.0,90.0,14913.0,120,SOUVI,30.0,4.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,27
2016-04-27,3585211783715,4254,2986,18,1,42,0,943,62756.0,213.0,11424.0,100D,COCOT,3020.0,4.0,25.0,Corseterie,Emboitant,Paris,Centre ville,Succursale,0,0,42
2016-03-31,3585211635564,4254,2986,17,1,26,0,943,51650.0,157.0,2305.0,127,JALOU,1199.0,4.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,26
2016-04-27,3585211785238,4254,2986,18,1,25,0,943,62872.0,90.0,11424.0,120,COCOT,3020.0,4.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,25
2016-04-30,3585211795015,4254,2986,13,1,43,0,942,64264.0,255.0,14865.0,100E,SOUVI,30.0,4.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,43
2016-04-30,3585211795800,4254,2986,13,1,27,0,942,64318.0,90.0,14919.0,120,SOUVI,61.0,4.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,27
2016-04-30,3585211795053,4254,2986,13,1,43,0,942,64268.0,255.0,14869.0,100E,SOUVI,61.0,4.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,43
2016-02-28,3585211874567,4277,3009,7,1,0,100,942,62276.0,7.0,13742.0,FAVO,WPELT,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2016-02-28,3585211794650,4277,3009,7,1,39,0,942,64240.0,198.0,14841.0,100B,SOUVI,30.0,4.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,39
2016-02-28,3585211862847,4277,3009,7,1,0,100,942,60936.0,7.0,12742.0,FAVO,NEWWP,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2016-02-28,3585211790577,4277,3009,7,1,42,0,942,58148.0,177.0,2305.0,102A,JALOU,61.0,5.0,25.0,Corseterie,Corbeille mousse/Bandeau,Paris,Centre Commercial,Succursale,0,0,42
2016-02-28,3585211513435,4277,3009,7,1,25,0,942,46660.0,419.0,3636.0,340,SILK,1702.0,2.0,10.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,25
2016-02-28,3585211874550,4277,3009,7,1,0,100,942,62277.0,7.0,13743.0,FAVO,WPSTI,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2016-02-28,3585211791253,4277,3009,7,1,26,0,942,58182.0,157.0,2305.0,127,JALOU,61.0,4.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,26
2016-02-28,3585211795749,4277,3009,7,1,27,0,942,64312.0,90.0,14913.0,120,SOUVI,30.0,4.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,27
2016-06-27,3585211790423,4335,3066,10,1,31,0,942,58141.0,213.0,2305.0,100D,JALOU,61.0,7.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,31
2016-06-27,3585211791161,4335,3066,10,1,21,0,942,58179.0,159.0,2305.0,126,JALOU,61.0,7.0,3.0,Corseterie,Short,Paris,Centre Commercial,Succursale,0,0,21
2016-04-12,3585211811692,4335,3066,2,1,42,0,942,64105.0,213.0,14706.0,100D,PAULE,31.0,7.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,42
2016-04-26,3585211796036,4335,3066,4,1,26,0,942,64333.0,21.0,14934.0,128,SOUVI,30.0,4.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,26
2016-04-26,3585211794926,4335,3066,4,1,39,0,942,64259.0,213.0,14860.0,100D,SOUVI,30.0,7.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,39
2016-04-12,3585211812453,4335,3066,2,1,27,0,942,64173.0,19.0,14774.0,122,PAULE,31.0,3.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,27
2016-04-12,3585211812606,4335,3066,2,1,30,0,942,64188.0,159.0,14789.0,126,PAULE,31.0,7.0,3.0,Corseterie,Short,Paris,Centre Commercial,Succursale,0,0,30
2016-04-26,7000000000119,4335,3066,4,1,0,100,942,64569.0,7.0,15105.0,FAVO,FAVX2,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2016-04-26,3585211795770,4335,3066,4,1,27,0,942,64315.0,90.0,14916.0,120,SOUVI,30.0,7.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,27
2016-01-12,3585211717475,4451,3182,37,1,15,0,942,58589.0,90.0,11298.0,120,CIELD,61.0,4.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,15
2016-08-21,3585211847974,4451,3182,2,1,30,0,758,65038.0,20.0,11424.0,124,COCOT,2126.0,2.0,10.0,Corseterie,Short,Paris,Centre ville,Succursale,0,0,30
2016-01-12,3585211717161,4451,3182,37,1,27,0,942,58558.0,175.0,11267.0,106A,CIELD,61.0,6.0,25.0,Corseterie,Push-up,Paris,Centre Commercial,Succursale,0,0,27
2016-08-21,3585211847707,4451,3182,2,1,49,0,758,65003.0,176.0,11424.0,106B,COCOT,2126.0,5.0,25.0,Corseterie,Push-up,Paris,Centre ville,Succursale,0,0,49
2016-07-23,3585211771590,4624,3355,6,1,36,0,942,61580.0,92.0,13204.0,535,MARIN,21.0,3.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,36
2016-07-12,3585211777813,4624,3355,16,1,25,0,942,62124.0,139.0,13592.0,506,SWIMM,10.0,4.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,25
2016-07-23,3585211867798,4624,3355,6,1,0,100,942,62262.0,7.0,12713.0,FAVO,AG2VA,41.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2016-07-12,3585211778445,4624,3355,17,1,31,0,942,62187.0,153.0,13655.0,529B,SWIMM,30.0,5.0,25.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,31
2016-07-12,3585211777929,4624,3355,17,1,25,0,942,62135.0,139.0,13603.0,506,SWIMM,30.0,3.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,25
2016-07-12,3585211778056,4624,3355,16,1,28,0,942,62148.0,143.0,13616.0,525,SWIMM,10.0,3.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,28
2016-07-12,3585211804878,4624,3355,16,1,31,0,942,62097.0,474.0,13565.0,567,SUZET,30.0,1.0,5.0,Bain,Bain_Beachwear,Paris,Centre Commercial,Succursale,0,0,31
2016-07-12,3585211804892,4624,3355,17,1,27,0,942,61181.0,474.0,12867.0,567,CLAFO,1706.0,1.0,5.0,Bain,Bain_Beachwear,Paris,Centre Commercial,Succursale,0,0,27
2016-07-30,3585211778254,4624,3355,8,1,28,0,942,62168.0,143.0,13636.0,525,SWIMM,40.0,3.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,28
2016-07-30,3585211777967,4624,3355,8,1,25,0,942,62139.0,139.0,13607.0,506,SWIMM,40.0,3.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,25
2016-05-07,7000000000089,4747,3475,9,1,0,100,7512,64575.0,7.0,15111.0,FAVO,2NDBA,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-04-06,3585211701603,4747,3475,26,1,26,0,7511,59908.0,19.0,2305.0,122,JALOU,2099.0,1.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,26
2016-05-07,3585211627774,4747,3475,9,1,39,0,7512,54477.0,143.0,8330.0,525,CAPFE,20.0,4.0,3.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,39
2015-09-30,3585211513466,4747,3475,31,1,25,0,7514,46663.0,420.0,3635.0,341,SILK,1702.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,25
2015-09-30,3585211799051,4747,3475,31,1,14,0,7514,60696.0,21.0,12552.0,128,STRIP,20.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,14
2016-05-07,3585211875007,4747,3475,9,1,0,100,7512,62454.0,7.0,13748.0,FAVO,BON40,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-05-07,3585211851322,4747,3475,9,1,0,100,7512,62491.0,31.0,13761.0,247,BIR06,1001.0,1.0,10.0,Homewear,Homewear_Haut,Paris,Centre ville,Succursale,0,0,0
2016-05-07,3585211909450,4747,3475,9,1,0,100,7512,64564.0,7.0,15101.0,FAVO,TASB7,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-05-07,3585211619298,4747,3475,9,1,35,0,7512,54537.0,68.0,8390.0,542,CAPFE,20.0,4.0,3.0,Bain,Bain_Beachwear,Paris,Centre ville,Succursale,0,0,35
2016-05-07,3585211885235,4747,3475,9,1,0,100,7512,64562.0,7.0,15099.0,FAVO,OPEB7,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-05-07,3585211535963,4747,3475,9,1,26,0,7512,47503.0,19.0,2305.0,122,JALOU,95.0,1.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,26
2016-05-07,3585211535963,4747,3475,9,1,0,100,7512,47503.0,19.0,2305.0,122,JALOU,95.0,1.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,0
2016-07-16,3585211808357,4857,3584,5,1,15,0,941,63247.0,21.0,12584.0,128,IDYLL,50.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,15
2016-07-16,3585211807978,4857,3584,5,1,23,0,941,63087.0,228.0,12584.0,101C,IDYLL,50.0,5.0,25.0,Corseterie,Corbeille,Paris,Centre Commercial,Succursale,0,0,23
2016-07-16,3585211791772,4857,3584,5,1,27,0,941,62692.0,254.0,13873.0,107C,CHINO,11.0,5.0,25.0,Corseterie,Triangle/Brassiere,Paris,Centre Commercial,Succursale,0,0,27
2016-07-16,3585211791864,4857,3584,5,1,18,0,941,62701.0,19.0,13882.0,122,CHINO,11.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,18
2015-10-16,3585211779459,4857,3584,4,1,0,100,941,58128.0,7.0,11025.0,FAVO,20FAV,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2015-10-07,3585211806674,5296,4020,6,1,14,0,371,60702.0,21.0,12558.0,128,STRIP,2001.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre Commercial,Succursale,0,0,14
2015-10-07,3585211806742,5296,4020,6,1,29,0,371,60715.0,97.0,12571.0,140,STRIP,2001.0,3.0,10.0,Corseterie,Corseterie_PP,Province,Centre Commercial,Succursale,0,0,29
2015-10-07,3585211806612,5296,4020,6,1,15,0,371,60690.0,20.0,12546.0,124,STRIP,2001.0,2.0,10.0,Corseterie,Short,Province,Centre Commercial,Succursale,0,0,15
2016-03-03,3585211783920,5296,4020,13,1,39,0,7519,62319.0,228.0,11424.0,101C,COCOT,10.0,5.0,25.0,Corseterie,Corbeille,Paris,Centre ville,Succursale,0,0,39
2016-03-03,3585211785276,5296,4020,13,1,30,0,7519,62426.0,20.0,11424.0,124,COCOT,10.0,1.0,10.0,Corseterie,Short,Paris,Centre ville,Succursale,0,0,30
